baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Kingdom	Phylum	Class	Order	Family	Genus	newp	Treatment	tissue	otu
Otu000091	3.61840224803619	-2.32309960090063	0.491936742820967	-4.72235431649001	2.33130075921607e-06	7.64958061617773e-05	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	0.0e+00	Control	lumped_feces	Otu00009
Otu000142	36.5721328212104	-2.61934541260918	0.632041859194614	-4.14425939438079	3.40913682147228e-05	0.00068838339664344	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	1.0e-03	Control	lumped_feces	Otu00014
Otu000182	373.935984489174	-1.79013509588202	0.295616432163491	-6.05560077557523	1.39894560756773e-09	1.0492092056758e-07	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	NA	0.0e+00	Control	lumped_feces	Otu00018
Otu000201	120.120558315759	-0.861715856017466	0.31354596142908	-2.74829199550183	0.00599066321389269	0.0345615185416886	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	3.5e-02	Control	lumped_feces	Otu00020
Otu000252	135.222432177992	0.926135615828084	0.259830968240569	3.56437734154385	0.000364720955086802	0.0041625761178385	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	4.0e-03	RPS	lumped_feces	Otu00025
Otu00027	75.3679432687754	0.7584813466064	0.211294354360038	3.58969054759492	0.000331070750894725	0.00404214288883095	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	4.0e-03	RPS	lumped_feces	Otu00027
Otu000302	226.93528156564	-1.2759082313759	0.370755693045985	-3.44137192039731	0.000578772402151719	0.00607711022259304	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_unclassified	NA	6.0e-03	Control	lumped_feces	Otu00030
Otu000322	101.053515536671	2.0886440861623	0.507905436089179	4.11226960326443	3.91788388615743e-05	0.000761810755641722	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	1.0e-03	RPS	lumped_feces	Otu00032
Otu000331	122.218471278174	-0.933956820941663	0.363011650274544	-2.5728012316831	0.0100879125523117	0.0477130999095824	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_UCG-003	4.8e-02	Control	lumped_feces	Otu00033
Otu00038	206.073528599836	-1.14034070392618	0.358763793620197	-3.17852783420333	0.00148025004948676	0.0115989742683664	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-002	1.2e-02	Control	lumped_feces	Otu00038
Otu000401	8.22442299037276	-2.40308365138669	0.578527837206908	-4.15379087545486	3.27012057307342e-05	0.000686725320345419	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_1	1.0e-03	Control	lumped_feces	Otu00040
Otu000432	95.0043514722405	2.8839710233969	0.730555698551389	3.94764017187943	7.89253088927498e-05	0.00133663829576431	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	1.0e-03	RPS	lumped_feces	Otu00043
Otu000472	139.659825982296	1.0654354015426	0.405382406403086	2.62822309186057	0.00858322045844855	0.0429179352085508	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Mitsuokella	4.3e-02	RPS	lumped_feces	Otu00047
Otu000482	213.102527343853	-1.92779652460683	0.370690566556143	-5.20055458253711	1.98694755630689e-07	7.40497172837647e-06	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group	0.0e+00	Control	lumped_feces	Otu00048
Otu000492	49.2393312863951	3.52239587509384	0.554389013576342	6.35365382219789	2.10259726704756e-10	2.20772713039994e-08	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	0.0e+00	RPS	lumped_feces	Otu00049
Otu000501	47.2803629849089	1.60787562212433	0.466599569953844	3.44594321482846	0.000569069926549648	0.00607711022259304	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	6.0e-03	RPS	lumped_feces	Otu00050
Otu000521	38.3903434664077	1.39879928772537	0.495999408115319	2.82016321963061	0.004799922807087	0.0296465820437727	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	3.0e-02	RPS	lumped_feces	Otu00052
Otu000572	91.8840078377979	3.21625516634443	0.582377477633997	5.52262972017906	3.33963062249956e-08	1.59391461528388e-06	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	0.0e+00	RPS	lumped_feces	Otu00057
Otu000651	75.7938009055662	-2.38947207588347	0.456982079847996	-5.22880913990822	1.70605374980592e-07	6.88983245113929e-06	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	0.0e+00	Control	lumped_feces	Otu00065
Otu000751	50.4623655361496	0.931418930037686	0.303268611979762	3.07126716463437	0.00213152334224651	0.0143467917266592	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	1.4e-02	RPS	lumped_feces	Otu00075
Otu000781	50.8955541645553	6.17447178495077	0.854362082205065	7.22699650833611	4.93792792461108e-13	1.29620608021041e-10	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	0.0e+00	RPS	lumped_feces	Otu00078
Otu000821	89.9663072760154	1.90083246440465	0.554731724542597	3.42657969664883	0.000611234364351717	0.00629211845656179	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	6.0e-03	RPS	lumped_feces	Otu00082
Otu000873	23.8923348574792	3.45647116341361	0.52022379716915	6.64420040417672	3.04867538415189e-11	5.3351819222658e-09	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto_1	0.0e+00	RPS	lumped_feces	Otu00087
Otu000891	38.5319740757867	-1.00339761520119	0.374100926572583	-2.68215752469276	0.00731490065493897	0.0387911398367976	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	3.9e-02	Control	lumped_feces	Otu00089
Otu00094	56.8048959933331	1.54370667982516	0.488245639743537	3.16174186550038	0.00156828518728858	0.0119583648701282	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_unclassified	NA	1.2e-02	RPS	lumped_feces	Otu00094
Otu001072	82.5087935580892	-1.47522121188817	0.456294363953161	-3.23304719152658	0.00122477328533054	0.0106642602206158	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	1.1e-02	Control	lumped_feces	Otu00107
Otu001081	18.9236152977976	1.6817076036639	0.501666961049865	3.35223910329774	0.000801607550222245	0.00765170843393961	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Olsenella	8.0e-03	RPS	lumped_feces	Otu00108
Otu001122	30.829652658284	-1.89122545050875	0.404692501412008	-4.67324065533731	2.96484020485491e-06	9.15612416205191e-05	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	0.0e+00	Control	lumped_feces	Otu00112
Otu001192	30.2769254842528	3.6538309804581	0.695106175797618	5.25650772166628	1.46816615116403e-07	6.42322691134265e-06	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Succiniclasticum	0.0e+00	RPS	lumped_feces	Otu00119
Otu00120	7.02297821281704	-3.36793111632577	0.780483777634972	-4.31518400873277	1.59470013157096e-05	0.000380553440488525	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	0.0e+00	Control	lumped_feces	Otu00120
Otu001262	16.0783851979945	-1.27134255925444	0.484388490767956	-2.62463411803785	0.00867421229568366	0.0429619005210747	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-005	4.3e-02	Control	lumped_feces	Otu00126
Otu00136	1.73660000958635	-3.44267140228439	1.09048270433903	-3.15701605223633	0.00159392571585858	0.0119583648701282	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	1.2e-02	Control	lumped_feces	Otu00136
Otu001402	15.7366659035956	-1.27341833333978	0.468291334934975	-2.71928656018502	0.00654229025402181	0.0365313579798133	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	3.7e-02	Control	lumped_feces	Otu00140
Otu001431	4.52677886016762	-1.65940010380572	0.626645513750496	-2.64806827367861	0.00809531744311586	0.0423161984760832	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus_1	4.2e-02	Control	lumped_feces	Otu00143
Otu001452	15.9564660667476	1.4215456630655	0.335763584745505	4.23376961543634	2.29806372017884e-05	0.000502701438789122	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	1.0e-03	RPS	lumped_feces	Otu00145
Otu001461	6.09863222393305	-1.33089176371127	0.519676390882712	-2.56100101343962	0.0104371051732802	0.0483868610955904	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae_R-7_group	4.8e-02	Control	lumped_feces	Otu00146
Otu001471	2.14057774806818	-1.74565816426799	0.467165067793419	-3.73670525605293	0.000186447260137234	0.00279670890205851	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_unclassified	NA	3.0e-03	Control	lumped_feces	Otu00147
Otu001541	41.1702189795009	-1.61843510823194	0.58163007434239	-2.78258497905527	0.00539277405696722	0.0321727997716795	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema_2	3.2e-02	Control	lumped_feces	Otu00154
Otu001561	2.11048714660492	-3.41618091387717	0.757499094683577	-4.50981517714444	6.48841298722156e-06	0.000162210324680539	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	0.0e+00	Control	lumped_feces	Otu00156
Otu001631	6.41050658644821	-1.84596459989588	0.570615832694493	-3.23503922276235	0.001216260215607	0.0106642602206158	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	1.1e-02	Control	lumped_feces	Otu00163
Otu001651	12.3511694284534	-5.55704090266947	0.87271584461954	-6.36752608186237	1.92101391226674e-10	2.20772713039994e-08	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	0.0e+00	Control	lumped_feces	Otu00165
Otu001721	4.57678454227921	-2.69372930095513	0.763964304355168	-3.52598843375123	0.000421905394483493	0.00471277302348583	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Thermoplasmatales_Incertae_Sedis	NA	5.0e-03	Control	lumped_feces	Otu00172
Otu001762	17.3008187611913	1.69229861963782	0.464776660302138	3.64110069240074	0.000271474927264728	0.00349322072707348	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_5	3.0e-03	RPS	lumped_feces	Otu00176
Otu001802	16.7023083317278	1.70406970500064	0.417236947934521	4.08417738035049	4.42332336454334e-05	0.000829373130851876	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	1.0e-03	RPS	lumped_feces	Otu00180
Otu001822	22.3594117977234	-2.30541464337474	0.609662859513348	-3.78145823941939	0.00015591237936673	0.00240747056375097	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema_2	2.0e-03	Control	lumped_feces	Otu00182
Otu00183	22.4648660925666	-3.42886438152602	0.96110269742513	-3.56763579033981	0.000360216716110469	0.0041625761178385	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	4.0e-03	Control	lumped_feces	Otu00183
Otu001842	18.411489850121	-2.75493547271789	0.494769726704173	-5.56811648737976	2.57507660089771e-08	1.3519152154713e-06	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_unclassified	NA	0.0e+00	Control	lumped_feces	Otu00184
Otu00191	4.34655886866486	-1.72011626945538	0.673206112023025	-2.55511089209563	0.0106153973078461	0.0484615964053845	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	4.8e-02	Control	lumped_feces	Otu00191
Otu00202	3.36469267171058	1.45938403770117	0.540960853748145	2.69776274491872	0.00698071726176841	0.0378263336388422	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Olsenella	3.8e-02	RPS	lumped_feces	Otu00202
Otu00207	4.59506141071594	-2.99683301555247	0.891613388517277	-3.36113505488752	0.000776228602414352	0.00765170843393961	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	8.0e-03	Control	lumped_feces	Otu00207
Otu00208	2.38567212237643	-3.5629543057715	1.14992431492987	-3.09842505242512	0.00194552172056064	0.0132649208220043	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	1.3e-02	Control	lumped_feces	Otu00208
Otu002102	8.0292140848859	-1.51248018796111	0.470727122549731	-3.21307210803711	0.00131323314759825	0.0110137615132	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	1.1e-02	Control	lumped_feces	Otu00210
Otu00214	0.83898399467523	-2.95097954690099	0.919974229837004	-3.20767631439397	0.00133812009892775	0.0110137615132	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	1.1e-02	Control	lumped_feces	Otu00214
Otu002221	1.52194352673713	3.20800855992934	0.791964602394402	4.05069690012703	5.10653188131594e-05	0.000924458357824438	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	1.0e-03	RPS	lumped_feces	Otu00222
Otu002233	10.14579224984	5.56975011002582	0.703100316968234	7.92170046806772	2.34284149262617e-15	1.22999178362874e-12	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	0.0e+00	RPS	lumped_feces	Otu00223
Otu002291	3.19052301236951	-0.928546738097253	0.362899846947131	-2.5586859457467	0.0105068612664711	0.0483868610955904	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	4.8e-02	Control	lumped_feces	Otu00229
Otu002301	3.92652369189056	1.99746713732521	0.623224742531044	3.20505108512393	0.00135038511192027	0.0110137615132	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	1.1e-02	RPS	lumped_feces	Otu00230
Otu002351	3.62480714589217	-2.92149091223085	0.802641925454831	-3.6398433966371	0.000272803904400024	0.00349322072707348	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	3.0e-03	Control	lumped_feces	Otu00235
Otu002382	8.53893039728463	-2.07895969580954	0.770734583657549	-2.69737434895391	0.00698886545327179	0.0378263336388422	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	NA	3.8e-02	Control	lumped_feces	Otu00238
Otu00239	1.53476029457793	-2.08147955037996	0.749458544570243	-2.77731112075523	0.00548106860511791	0.032332146266145	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified	NA	3.2e-02	Control	lumped_feces	Otu00239
Otu002411	1.55957872925394	-1.75003000356391	0.587408825011998	-2.97923682629072	0.00288967340612826	0.0184223391843235	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Thermoplasmatales_Incertae_Sedis	NA	1.8e-02	Control	lumped_feces	Otu00241
Otu00243	2.03097518283473	1.70009079612133	0.571108384591059	2.97682688959064	0.00291248409961685	0.0184223391843235	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-014	1.8e-02	RPS	lumped_feces	Otu00243
Otu002561	1.39110016869243	-2.01654665979742	0.563725818809359	-3.57717633734881	0.000347325878268394	0.00414422922933879	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified	NA	4.0e-03	Control	lumped_feces	Otu00256
Otu002582	4.18147827970051	1.86405275364444	0.403881680600073	4.61534365924917	3.9244537678099e-06	0.000113061168118117	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	0.0e+00	RPS	lumped_feces	Otu00258
Otu002682	6.32024906816375	-2.37962504027775	0.527380355793766	-4.51216093685581	6.41704664672922e-06	0.000162210324680539	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	0.0e+00	Control	lumped_feces	Otu00268
Otu00269	1.33263188715206	-2.80674044692677	1.03140562320141	-2.72127704541191	0.0065030235520693	0.0365313579798133	Bacteria	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	NA	3.7e-02	Control	lumped_feces	Otu00269
Otu002702	4.07090819313572	3.38694611207798	0.873783586249761	3.8761841780693	0.000106107379353629	0.00173721092584771	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	2.0e-03	RPS	lumped_feces	Otu00270
Otu002712	5.39331558137319	5.13183417372004	0.832358362135828	6.16541433013512	7.02988222677981e-10	6.15114694843233e-08	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_5	0.0e+00	RPS	lumped_feces	Otu00271
Otu00285	3.30961109997543	2.16285529506958	0.656442903927558	3.29481099137338	0.000984878990239903	0.00907125385747279	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Sharpea	9.0e-03	RPS	lumped_feces	Otu00285
Otu002951	5.58365882133845	-1.76985718535687	0.568763343541835	-3.11176380379143	0.00185973229784442	0.0128468349522147	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae_R-7_group	1.3e-02	Control	lumped_feces	Otu00295
Otu003042	6.61943392139723	-2.15690079609087	0.774060453181442	-2.78647589761995	0.00532845804820358	0.0321544882219181	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	3.2e-02	Control	lumped_feces	Otu00304
Otu00308	5.6390039062464	-1.99536496286263	0.542756100544618	-3.67635658237728	0.000236588763955608	0.00318484874555626	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group	3.0e-03	Control	lumped_feces	Otu00308
Otu00311	3.53150873925619	1.93483078153895	0.519968158100213	3.72105628276963	0.000198391211760131	0.00289320517150191	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	3.0e-03	RPS	lumped_feces	Otu00311
Otu003151	7.67808862814732	-1.4915416437818	0.56751266388165	-2.6282085646865	0.00858358704171016	0.0429179352085508	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae_R-7_group	4.3e-02	Control	lumped_feces	Otu00315
Otu003212	8.54567957422554	-1.62084102565644	0.439260061849766	-3.68993488465791	0.000224311460572475	0.00309903991580393	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	NA	3.0e-03	Control	lumped_feces	Otu00321
Otu00328	5.09303033692513	-2.24845801997509	0.750547158496753	-2.9957584870196	0.00273763164496694	0.0177439088099709	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	1.8e-02	Control	lumped_feces	Otu00328
Otu003292	3.83941405157822	4.05547013209566	0.706325398501289	5.74164562211798	9.37608789054793e-09	5.46938460281963e-07	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	0.0e+00	RPS	lumped_feces	Otu00329
Otu003321	4.87484929847904	-2.23538713902049	0.66610914207965	-3.35588719296273	0.00079110830406169	0.00765170843393961	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	8.0e-03	Control	lumped_feces	Otu00332
Otu003381	4.58378012978544	4.74846834004524	0.915125180218724	5.18887300086127	2.11570620810756e-07	7.40497172837647e-06	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group	0.0e+00	RPS	lumped_feces	Otu00338
Otu003481	6.77508353641374	-1.65088569352335	0.511153351768191	-3.22972682818684	0.00123908547325251	0.0106642602206158	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_RC9_gut_group	1.1e-02	Control	lumped_feces	Otu00348
Otu003502	2.19419922334811	-3.20987020998018	0.696787928499978	-4.60666736418681	4.09173751284613e-06	0.000113061168118117	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	0.0e+00	Control	lumped_feces	Otu00350
Otu003571	2.42890802544197	-2.15494490152678	0.54480028041306	-3.95547685822212	7.63821421349132e-05	0.00133663829576431	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	1.0e-03	Control	lumped_feces	Otu00357
Otu003682	2.08121090952534	-2.5434649103008	0.838048649986701	-3.03498479514425	0.00240547813553003	0.0159857724196616	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	1.6e-02	Control	lumped_feces	Otu00368
Otu00378	1.40871192066275	-3.08842002646026	1.13220396886286	-2.72779473610407	0.00637592694153781	0.0363843656989929	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	3.6e-02	Control	lumped_feces	Otu00378
Otu003801	3.95956688287522	-2.23887847366237	0.639636582071856	-3.50023519044265	0.000464847833721961	0.00508427318133395	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified	NA	5.0e-03	Control	lumped_feces	Otu00380
Otu003832	5.93314619855486	-2.09476876112302	0.665942034221187	-3.14557221721682	0.00165762265145465	0.0119583648701282	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	1.2e-02	Control	lumped_feces	Otu00383
Otu003881	1.72111678915681	-1.97928993150877	0.632554631491251	-3.12904187713016	0.00175377311882069	0.0122764118317448	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	NA	1.2e-02	Control	lumped_feces	Otu00388
Otu003922	2.47091051608991	3.95093693460513	0.918741218270417	4.30038062518082	1.70505000032136e-05	0.000389196195725528	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_5	0.0e+00	RPS	lumped_feces	Otu00392
Otu003982	2.10900781169365	-1.41005492555122	0.502656447444769	-2.80520608602391	0.0050284417754976	0.0306968829318167	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	3.1e-02	Control	lumped_feces	Otu00398
Otu00407	1.92676648353782	-2.90443464011848	0.784714845079222	-3.70126123945732	0.000214530464199321	0.00304401334336875	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	NA	3.0e-03	Control	lumped_feces	Otu00407
Otu004091	6.02222357152784	-5.45745625691928	0.94387769509091	-5.78195277344025	7.38384391023703e-09	4.84564756609305e-07	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	NA	0.0e+00	Control	lumped_feces	Otu00409
Otu00411	3.1981157699542	-4.20088220194998	1.33587672784819	-3.14466306237455	0.00166278216289401	0.0119583648701282	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_UCG-003	1.2e-02	Control	lumped_feces	Otu00411
Otu00412	2.41968466531212	-3.09253702578529	0.91515512990953	-3.37924896524484	0.000726841534354989	0.00733830395262248	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	7.0e-03	Control	lumped_feces	Otu00412
Otu004482	1.17572650829914	-2.39611909951268	0.922532589238932	-2.59732732205094	0.00939523461811551	0.0456712793936171	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_UCG-014	4.6e-02	Control	lumped_feces	Otu00448
Otu00451	1.51579692588568	-3.25311361152465	1.22936661800414	-2.64617044572598	0.00814087854961947	0.0423161984760832	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae_UCG-003	4.2e-02	Control	lumped_feces	Otu00451
Otu00455	0.958317632696145	1.85797228051143	0.580209241743869	3.20224523643769	0.00136360856830095	0.0110137615132	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	1.1e-02	RPS	lumped_feces	Otu00455
Otu00456	1.54543330722717	-2.6448119683176	1.02034379928239	-2.59207922876358	0.00953977989430586	0.0459484811422989	Bacteria	Spirochaetae	Spirochaetes	Spirochaetales	Spirochaetaceae	NA	4.6e-02	Control	lumped_feces	Otu00456
Otu004672	2.53938307369024	-1.63260611963679	0.619099581664575	-2.63706545439297	0.00836266935957493	0.0426252564444353	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Pyramidobacter	4.3e-02	Control	lumped_feces	Otu00467
Otu004711	0.526200066254104	-2.46210867865327	0.893312860761609	-2.75615496742558	0.00584852805050175	0.0341164136279269	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillibacter	3.4e-02	Control	lumped_feces	Otu00471
Otu004741	0.850056664526795	2.67736419750163	0.849159027444551	3.15295970597976	0.00161624114743177	0.0119583648701282	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Kandleria	1.2e-02	RPS	lumped_feces	Otu00474
Otu004981	1.44446018780377	2.2266277363157	0.672797431044984	3.30950689401016	0.000934604644055076	0.00876191853801634	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	NA	9.0e-03	RPS	lumped_feces	Otu00498
Otu005061	2.09448292683303	-2.02904607873671	0.747110653621359	-2.71585750906056	0.00661043620587099	0.0365313579798133	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified	NA	3.7e-02	Control	lumped_feces	Otu00506
Otu00517	1.82833584830202	-2.81443302263567	1.09890885150109	-2.56111598226842	0.0104336517728644	0.0483868610955904	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidales_unclassified	NA	4.8e-02	Control	lumped_feces	Otu00517
Otu005311	1.74596440038468	-1.99690686312516	0.773162591455053	-2.58277739403698	0.00980085378846901	0.0467768021722385	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	4.7e-02	Control	lumped_feces	Otu00531
Otu00576	1.28424046100194	3.08234598028977	0.796637920171427	3.86919314564701	0.000109196115338999	0.00173721092584771	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified	NA	2.0e-03	RPS	lumped_feces	Otu00576
Otu00584	1.12775843945575	-3.01255331583666	1.1192293101149	-2.69163190117618	0.00711033754564542	0.038091093994529	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinivibrio	3.8e-02	Control	lumped_feces	Otu00584
Otu00601	2.29964446832412	-2.57681538605975	0.990440882699906	-2.60168520006509	0.00927669617452995	0.0455164999217591	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	NA	4.6e-02	Control	lumped_feces	Otu00601
Otu006301	2.03566377969172	-2.69439386979407	1.01950771595321	-2.64283813416252	0.00822143284678188	0.0423161984760832	Bacteria	Firmicutes	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified	NA	4.2e-02	Control	lumped_feces	Otu00630
Otu00633	0.934010560347724	-3.28886197763199	1.04431097292356	-3.14931286073225	0.00163654887363177	0.0119583648701282	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	1.2e-02	Control	lumped_feces	Otu00633
